chunk_id	volume	section	anchor_label	class	subclass	raw_text	normalized_target	confidence	resolution	ibid_resolved	antecedent
bon-brev-p2-c8	5	apparatus:p225-6	p225-6	scripture	apparatus-explicit	Hebr. 1, 14	Hebr 1:14	A	verse		
bon-brev-p2-c8	5	apparatus:p225-6	p225-6	crossref	page	tom. II. pag. 127, nota 2	bon-sent-II-d3-p2-a3-q1+bon-sent-II-d3-p2-a3-q2		page-multi		
bon-brev-p2-c8	5	apparatus:p225-6	p225-6	crossref	page	pag. 267, nota 4	bon-sent-II-d10-a2-q2+bon-sent-II-d10-a3-q1		page-multi		
bon-brev-p2-c8	5	apparatus:p225-6	p225-6	crossref	anaphor->page	ibid.	bon-sent-II-d10-a2-q2+bon-sent-II-d10-a3-q1		page-multi	yes	pag. 267, nota 4
bon-brev-p2-c8	5	apparatus:p225-7	p225-7	crossref	page	supra pag. 224, nota 7	bon-brev-p2-c5+bon-brev-p2-c6+bon-brev-p2-c7		page-multi		
bon-brev-p2-c8	5	apparatus:p226-1	p226-1	crossref	page	tom. II. pag. 141, nota 5	bon-sent-II-d4-a3-q1+bon-sent-II-d4-a3-q2		page-multi		
bon-brev-p2-c8	5	apparatus:p226-1	p226-1	crossref	logical	II. Sent. d. 8. p. I.	II:d8		distinctio		
bon-brev-p2-c8	5	apparatus:p226-2	p226-2	scripture	apparatus-explicit	I. Cor. 13, 12	1Cor 13:12	A	verse		
bon-brev-p2-c8	5	apparatus:p226-3	p226-3	crossref	logical	II. Sent. d. 9.	II:d9		distinctio		
bon-brev-p2-c8	5	apparatus:p226-3	p226-3	crossref	relative-inherited	ibid.	II:d9		distinctio		
bon-brev-p2-c8	5	apparatus:p226-4	p226-4	crossref	logical	II. Sent. d. 9	II:d9		distinctio		
bon-brev-p2-c8	5	apparatus:p226-5	p226-5	crossref	logical	II. Sent. d. 9. q. 4.	bon-sent-II-d9-a1-q4		chunk		
bon-brev-p2-c9	5	apparatus:p226-8	p226-8	crossref	logical	I. Sent. d. 3. p. II. a. 1. q. 1.	bon-sent-I-d3-p2-a1-q1		chunk		
bon-brev-p2-c9	5	apparatus:p226-9	p226-9	crossref	page	tom. II. pag. 28, nota 3	bon-sent-II-d1-p1-a2-q1+bon-sent-II-d1-p1-a2-q2		page-multi		
bon-brev-p2-c9	5	apparatus:p227-1	p227-1	scripture	apparatus-explicit	Ioan. 8, 34	Ioan 8:34	A	verse		
bon-brev-p2-c9	5	apparatus:p227-1	p227-1	crossref	page	tom. III. pag. 350, nota 9	bon-sent-III-d16-a1-q3		chunk		
bon-brev-p2-c9	5	apparatus:p227-1	p227-1	crossref	page	pag. 381, nota 1	bon-sent-III-d18-a1-q1		chunk		
bon-brev-p2-c9	5	apparatus:p227-3	p227-3	crossref	page	tom. IV. pag. 273, nota 3	bon-sent-IV-d12-p1-a1-q2+bon-sent-IV-d12-p1-a1-q3		page-multi		
bon-brev-p2-c9	5	apparatus:p227-3	p227-3	crossref	logical	II. Sent. d. 15. a. 1. q. 1.	bon-sent-II-d15-a1-q1		chunk		
bon-brev-p2-c9	5	apparatus:p227-3	p227-3	crossref	chain-continuation	d. 17. a. 1. q. 2.	bon-sent-II-d17-a1-q2		chunk		
bon-brev-p2-c9	5	apparatus:p227-5	p227-5	crossref	page	tom. II. pag. 319, nota 8	bon-sent-II-d13-a2-q1+bon-sent-II-d13-a2-q2		page-multi		
bon-brev-p2-c9	5	apparatus:p227-6	p227-6	crossref	page	tom. III. pag. 579, nota 9	bon-sent-III-d26-a2-q5		chunk		
bon-brev-p2-c9	5	apparatus:p227-7	p227-7	crossref	logical	II. Sent. d. 24. p. I. a. 2. q. 1.	bon-sent-II-d24-p1-a2-q1		chunk		
bon-brev-p2-c9	5	apparatus:p227-8	p227-8	crossref	logical	II. Sent. d. 24. p. I. a. 2. q. 3.	bon-sent-II-d24-p1-a2-q3		chunk		
bon-brev-p2-c9	5	apparatus:p227-9	p227-9	crossref	logical	II. Sent. d. 25. p. I. q. 3.	bon-sent-II-d25-p1-a1-q3		chunk		
bon-brev-p3-c1	5	apparatus:p231-1	p231-1	crossref	logical	II. Sent. d. 25. p. II. q. 3	bon-sent-II-d25-p2-a1-q3		chunk		
bon-brev-p3-c1	5	apparatus:p231-1	p231-1	crossref	chain-continuation	d. 34.	II:d34		distinctio		
bon-brev-p3-c1	5	apparatus:p231-3	p231-3	crossref	logical	I. Sent. d. 3. p. I. dub. 3.	bon-sent-I-d3-p1-dubia		chunk		
bon-brev-p3-c1	5	apparatus:p231-5	p231-5	crossref	logical	II. Sent. d. 35. dub. 6	bon-sent-II-d35-dubia		chunk		
bon-brev-p3-c1	5	apparatus:p231-5	p231-5	crossref	page	supra pag. 188, nota 6	tom5:p188		forward		
bon-brev-p3-c1	5	apparatus:p231-6	p231-6	crossref	logical	II. Sent. d. 1. p. I. a. 2. q. 1.	bon-sent-II-d1-p1-a2-q1		chunk		
bon-brev-p3-c1	5	apparatus:p231-6	p231-6	crossref	chain-continuation	d. 34. a. 2. q. 1.	bon-sent-II-d34-a2-q1		chunk		
bon-brev-p3-c10	5	apparatus:p239-1	p239-1	scripture	apparatus-explicit	Rom. 1, 28	Rom 1:28	A	verse		
bon-brev-p3-c10	5	apparatus:p239-1	p239-1	scripture	anaphor->apparatus-explicit	ibid.	Rom 1:28	A	verse	yes	Rom. 1, 28
bon-brev-p3-c10	5	apparatus:p239-2	p239-2	scripture	apparatus-explicit	Rom. 1, 26	Rom 1:26	A	verse		
bon-brev-p3-c10	5	apparatus:p239-3	p239-3	crossref	page	tom. II. pag. 826, nota 4	bon-sent-II-d35-a1-q2+bon-sent-II-d35-a1-q3		page-multi		
bon-brev-p3-c10	5	apparatus:p239-3	p239-3	crossref	logical	II. Sent. d. 36.	II:d36		distinctio		
bon-brev-p3-c10	5	apparatus:p239-4	p239-4	crossref	logical	II. Sent. d. 35.	II:d35		distinctio		
bon-brev-p3-c10	5	apparatus:p239-6	p239-6	crossref	page	tom. II. pag. 825, nota 4	bon-sent-II-d35-a1-q2		chunk		
bon-brev-p3-c11	5	apparatus:p240-1	p240-1	scripture	apparatus-explicit	Matth. 12, 32	Matth 12:32	A	verse		
bon-brev-p3-c11	5	apparatus:p240-1	p240-1	scripture	anaphor->apparatus-explicit	ibid.	Matth 12:32	A	verse	yes	Matth. 12, 32
bon-brev-p3-c11	5	apparatus:p240-1	p240-1	crossref	logical	II. Sent. d. 43.	II:d43		distinctio		
bon-brev-p3-c11	5	apparatus:p240-5	p240-5	crossref	logical	II. Sent. d. 22. a. 2. q. 3.	bon-sent-II-d22-a2-q3		chunk		
bon-brev-p3-c11	5	apparatus:p240-7	p240-7	scripture	apparatus-explicit	Ioan. 1, 17	Ioan 1:17	A	verse		
bon-brev-p3-c11	5	apparatus:p240-8	p240-8	scripture	apparatus-explicit	Psalm. 24, 10	Ps 24:10	A	verse		
bon-brev-p3-c11	5	apparatus:p240-8	p240-8	crossref	logical	IV. Sent. d. 46. a. 2. q. 3.	bon-sent-IV-d46-a2-q3		chunk		
bon-brev-p3-c11	5	apparatus:p241-2	p241-2	scripture	apparatus-explicit	I. Tim. 1, 17	1Tim 1:17	A	verse		
bon-brev-p3-c2	5	apparatus:p232-1	p232-1	scripture	apparatus-explicit	Gen. 3, 1	Gen 3:1	A	verse		
bon-brev-p3-c2	5	apparatus:p232-1	p232-1	scripture	anaphor->apparatus-explicit	ibid.	Gen 3:1	A	verse	yes	Gen. 3, 1
bon-brev-p3-c2	5	apparatus:p232-2	p232-2	crossref	page	supra pag. 218, nota 5	bon-brev-p1-c9		chunk		
bon-brev-p3-c2	5	apparatus:p232-5	p232-5	scripture	apparatus-explicit	Gen. 3, 3	Gen 3:3	A	verse		
bon-brev-p3-c2	5	apparatus:p232-6	p232-6	crossref	logical	II. Sent. d. 25. p. I. q. 6.	bon-sent-II-d25-p1-a1-q6		chunk		
bon-brev-p3-c2	5	apparatus:p232-7	p232-7	scripture	apparatus-explicit	I. Ioan. 2, 16	1Ioan 2:16	A	verse		
bon-brev-p3-c2	5	apparatus:p232-7	p232-7	scripture	apparatus-explicit	Gen. 3, 5	Gen 3:5	A	verse		
bon-brev-p3-c2	5	apparatus:p232-7	p232-7	crossref	logical	II. Sent. d. 21. a. 2.	bon-sent-II-d21-a2-q1+bon-sent-II-d21-a2-q2+bon-sent-II-d21-a2-q3		articulus		
bon-brev-p3-c3	5	apparatus:p233-2	p233-2	scripture	apparatus-explicit	I. Tim. 2, 14	1Tim 2:14	A	verse		
bon-brev-p3-c4	5	apparatus:p233-4	p233-4	scripture	apparatus-explicit	Gen. 3, 7	Gen 3:7	A	verse		
bon-brev-p3-c4	5	apparatus:p233-4	p233-4	scripture	anaphor->apparatus-explicit	ibid.	Gen 3:7	A	verse	yes	Gen. 3, 7
bon-brev-p3-c4	5	apparatus:p233-5	p233-5	crossref	page	supra pag. 224, nota 8	bon-brev-p2-c5+bon-brev-p2-c6+bon-brev-p2-c7		page-multi		
bon-brev-p3-c4	5	apparatus:p233-5	p233-5	crossref	logical	I. Sent. d. 46. q. 5.	bon-sent-I-d46-a1-q5		chunk		
bon-brev-p3-c4	5	apparatus:p234-2	p234-2	crossref	page	supra pag. 224, nota 8	bon-brev-p2-c5+bon-brev-p2-c6+bon-brev-p2-c7		page-multi		
bon-brev-p3-c5	5	apparatus:p234-4	p234-4	scripture	apparatus-explicit	Eph. 2, 3	Eph 2:3	A	verse		
bon-brev-p3-c5	5	apparatus:p234-4	p234-4	crossref	logical	II. Sent. d. 30. a. 2. q. 1.	bon-sent-II-d30-a2-q1		chunk		
bon-brev-p3-c5	5	apparatus:p234-4	p234-4	crossref	relative	ibid. d. 22. dub. 2.	bon-sent-II-d22-dubia		chunk		
bon-brev-p3-c5	5	apparatus:p234-5	p234-5	crossref	logical	II. Sent. d. 33. a. 3. q. 1.	bon-sent-II-d33-a3-q1		chunk		
bon-brev-p3-c5	5	apparatus:p234-6	p234-6	scripture	apparatus-explicit	Psalm. 24, 10	Ps 24:10	A	verse		
bon-brev-p3-c5	5	apparatus:p234-7	p234-7	crossref	logical	II. Sent. d. 30. a. 1. q. 1.	bon-sent-II-d30-a1-q1		chunk		
bon-brev-p3-c5	5	apparatus:p234-8	p234-8	crossref	page	supra pag. 231, nota 5	bon-brev-p3-c1+bon-brev-p3-c2		page-multi		
bon-brev-p3-c5	5	apparatus:p235-1	p235-1	crossref	logical	II. Sent. d. 33. a. 3. q. 1.	bon-sent-II-d33-a3-q1		chunk		
bon-brev-p3-c6	5	apparatus:p235-2	p235-2	crossref	logical	II. Sent. d. 31.	II:d31		distinctio		
bon-brev-p3-c6	5	apparatus:p235-2	p235-2	crossref	relative	ibid. d. 30. a. 1. q. 2	bon-sent-II-d30-a1-q2		chunk		
bon-brev-p3-c6	5	apparatus:p235-2	p235-2	crossref	relative	ibid. d. 32. a. 3.	bon-sent-II-d32-a3-q1+bon-sent-II-d32-a3-q2		articulus		
bon-brev-p3-c6	5	apparatus:p235-4	p235-4	crossref	logical	II. Sent. d. 30. a. 2. q. 1	bon-sent-II-d30-a2-q1		chunk		
bon-brev-p3-c6	5	apparatus:p235-7	p235-7	crossref	page	supra pag. 170, nota 3	tom5:p170		forward		
bon-brev-p3-c7	5	apparatus:p236-2	p236-2	crossref	logical	III. Sent. d. 3. p. I.	III:d3		distinctio		
bon-brev-p3-c7	5	apparatus:p236-2	p236-2	crossref	logical	II. Sent. d. 32. a. 1.	bon-sent-II-d32-a1-q1+bon-sent-II-d32-a1-q2		articulus		
bon-brev-p3-c8	5	latin_body	p236-7	scripture	body-ordinal	Iacobi primo	Iac 1:14	B	verse		
bon-brev-p3-c8	5	apparatus:p237-1	p237-1	scripture	anaphor->body-ordinal	loc. cit.	Iac 1:14	B	verse	yes	Iacobi primo
bon-brev-p3-c8	5	apparatus:p237-2	p237-2	crossref	logical	II. Sent. d. 41. a. 2. q. 2.	bon-sent-II-d41-a2-q2		chunk		
bon-brev-p3-c8	5	apparatus:p237-3	p237-3	crossref	page	tom. II. pag. 633, nota 5	bon-sent-II-d26-a1-q2		chunk		
bon-brev-p3-c8	5	apparatus:p237-5	p237-5	crossref	page	tom. II. pag. 976, nota 8	bon-sent-II-d42-dubia		chunk		
bon-brev-p3-c8	5	apparatus:p237-5	p237-5	scripture	apparatus-explicit	Ps. 36, 27	Ps 36:27	A	verse		
bon-brev-p3-c8	5	apparatus:p237-6	p237-6	crossref	logical	II. Sent. d. 42. a. 2. q. 1.	bon-sent-II-d42-a2-q1		chunk		
bon-brev-p3-c8	5	apparatus:p237-7	p237-7	crossref	logical	II. Sent. d. 21. dub. 4.	bon-sent-II-d21-dubia		chunk		
bon-brev-p3-c8	5	apparatus:p237-7	p237-7	crossref	chain-continuation	d. 41. a. 2. q. 1.	bon-sent-II-d41-a2-q1		chunk		
bon-brev-p3-c9	5	apparatus:p238-2	p238-2	scripture	apparatus-explicit	Eccli. 10, 15	Eccli 10:15	A	verse		
bon-brev-p3-c9	5	apparatus:p238-2	p238-2	scripture	apparatus-explicit	I. Ioan. 2, 16	1Ioan 2:16	A	verse		
bon-brev-p3-c9	5	apparatus:p238-2	p238-2	crossref	page	tom. II. pag. 146, nota 7	bon-sent-II-d5-a1-q1		chunk		
bon-brev-p3-c9	5	apparatus:p238-2	p238-2	crossref	logical	II. Sent. d. 42. dub. 3.	bon-sent-II-d42-dubia		chunk		
bon-brev-p3-c9	5	apparatus:p238-4	p238-4	crossref	page	tom. III. pag. 766, nota 5	bon-sent-III-d34-p2-a2-q3		chunk		
bon-brev-p4-c1	5	apparatus:p241-3	p241-3	crossref	logical	III. Sent. d. 1. a. 2. q. 1.	bon-sent-III-d1-a2-q1		chunk		
bon-brev-p4-c1	5	apparatus:p241-3	p241-3	crossref	chain-continuation	d. 20. q. 1.	bon-sent-III-d20-a1-q1		chunk		
bon-brev-p4-c1	5	apparatus:p241-4	p241-4	crossref	page	tom. III. pag. 28, nota 2	bon-sent-III-d1-a2-q2+bon-sent-III-d1-a2-q3		page-multi		
bon-brev-p4-c1	5	apparatus:p241-5	p241-5	scripture	apparatus-explicit	Ioan. 1, 3	Ioan 1:3	A	verse		
bon-brev-p4-c1	5	apparatus:p241-5	p241-5	crossref	page	tom. III. pag. 30, nota 5	bon-sent-III-d1-a2-q3		chunk		
bon-brev-p4-c1	5	apparatus:p241-6	p241-6	crossref	page	tom. III. pag. 19, nota 2	bon-sent-III-d1-a2-q1		chunk		
bon-brev-p4-c1	5	apparatus:p241-7	p241-7	scripture	apparatus-explicit	Phil. 2, 7	Phil 2:7	A	verse		
bon-brev-p4-c1	5	apparatus:p241-9	p241-9	scripture	apparatus-explicit	Ioan. 1, 14	Ioan 1:14	A	verse		
bon-brev-p4-c1	5	apparatus:p241-10	p241-10	crossref	page	supra pag. 183, nota 3	tom5:p183		forward		
bon-brev-p4-c1	5	apparatus:p242-2	p242-2	crossref	work	Itinerar. c. 4.	bon-itin-c4		chunk		
bon-brev-p4-c10	5	apparatus:p251-1	p251-1	scripture	apparatus-explicit	Marc. 16, 19	Marc 16:19	A	verse		
bon-brev-p4-c10	5	apparatus:p251-1	p251-1	scripture	apparatus-explicit	Act. 1, 1	Act 1:1	A	verse		
bon-brev-p4-c10	5	apparatus:p251-1	p251-1	scripture	anaphor->apparatus-explicit	ibid.	Act 1:1	A	verse	yes	Act. 1, 1
bon-brev-p4-c10	5	apparatus:p251-1	p251-1	crossref	page	tom. III. pag. 395, nota 7	bon-sent-III-d18-dubia		chunk		
bon-brev-p4-c10	5	apparatus:p251-1	p251-1	crossref	logical	II. Sent. d. 2. p. II. dub. 2.	bon-sent-II-d2-p2-dubia		chunk		
bon-brev-p4-c10	5	apparatus:p251-1	p251-1	crossref	logical	III. Sent. d. 22. q. 4	bon-sent-III-d22-a1-q4		chunk		
bon-brev-p4-c10	5	apparatus:p251-3	p251-3	scripture	apparatus-explicit	Ps. 67, 19	Ps 67:19	A	verse		
bon-brev-p4-c10	5	apparatus:p251-3	p251-3	scripture	apparatus-explicit	Eph. 4, 8	Eph 4:8	A	verse		
bon-brev-p4-c10	5	apparatus:p251-3	p251-3	crossref	logical	II. Sent. d. 9. q. 7.	bon-sent-II-d9-a1-q7		chunk		
bon-brev-p4-c10	5	apparatus:p251-4	p251-4	scripture	apparatus-explicit	Gen. 3, 24	Gen 3:24	A	verse		
bon-brev-p4-c10	5	apparatus:p251-4	p251-4	scripture	apparatus-explicit	Eccli. 21, 4	Eccli 21:4	A	verse		
bon-brev-p4-c10	5	apparatus:p251-4	p251-4	scripture	apparatus-explicit	Apoc. 2, 12	Apoc 2:12	A	verse		
bon-brev-p4-c10	5	apparatus:p251-4	p251-4	crossref	logical	III. Sent. d. 18. a. 2. q. 3.	bon-sent-III-d18-a2-q3		chunk		
bon-brev-p4-c10	5	apparatus:p251-5	p251-5	scripture	apparatus-explicit	I. Cor. 15, 4	1Cor 15:4	A	verse		
bon-brev-p4-c10	5	apparatus:p251-6	p251-6	scripture	apparatus-explicit	I. Cor. 15, 5	1Cor 15:5	A	verse		
bon-brev-p4-c10	5	apparatus:p251-6	p251-6	scripture	apparatus-explicit	I. Thess. 4, 12	1Thess 4:12	A	verse		
bon-brev-p4-c10	5	apparatus:p251-7	p251-7	crossref	page	tom. III. pag. 463, nota 9	bon-sent-III-d22-a1-q6		chunk		
bon-brev-p4-c10	5	apparatus:p251-7	p251-7	crossref	page	Ibid. pag. 458, nota 2	bon-sent-III-d22-a1-q3+bon-sent-III-d22-a1-q4		page-multi		
bon-brev-p4-c10	5	apparatus:p252-1	p252-1	scripture	apparatus-explicit	I. Cor. 12, 8-11	1Cor 12:8-11	A	verse		
bon-brev-p4-c2	5	apparatus:p242-4	p242-4	crossref	logical	Sent. d. 1. a. 1. q. 2			unresolvable		
bon-brev-p4-c2	5	apparatus:p242-4	p242-4	crossref	chain-continuation	d. 2. a. 2			unresolvable		
bon-brev-p4-c2	5	apparatus:p242-4	p242-4	crossref	chain-continuation	d. 5			unresolvable		
bon-brev-p4-c2	5	apparatus:p242-4	p242-4	crossref	chain-continuation	d. 11. a. 2. q. 3.			unresolvable		
bon-brev-p4-c2	5	apparatus:p242-5	p242-5	crossref	page	pag. 205, nota 7	bon-brev-prol-s3+bon-brev-prol-s4		page-multi		
bon-brev-p4-c2	5	apparatus:p242-5	p242-5	crossref	logical	I. Sent. d. 8. p. II. q. 2	bon-sent-I-d8-p2-a1-q2		chunk		
bon-brev-p4-c2	5	apparatus:p242-6	p242-6	crossref	page	tom. III. pag. 268, nota 2	bon-sent-III-d12-a2-q1+bon-sent-III-d12-a2-q2		page-multi		
bon-brev-p4-c2	5	apparatus:p243-1	p243-1	crossref	logical	I. Sent. d. 27. p. II. q. 4.	bon-sent-I-d27-p2-a1-q4		chunk		
bon-brev-p4-c2	5	apparatus:p243-2	p243-2	crossref	logical	III. Sent. d. 1. a. 2. q. 3.	bon-sent-III-d1-a2-q3		chunk		
bon-brev-p4-c3	5	apparatus:p243-4	p243-4	scripture	apparatus-explicit	Luc. 1, 26	Luc 1:26	A	verse		
bon-brev-p4-c3	5	apparatus:p243-4	p243-4	crossref	logical	III. Sent. d. 3	III:d3		distinctio		
bon-brev-p4-c3	5	apparatus:p243-7	p243-7	crossref	page	tom. IV. pag. 37, nota 4	bon-sent-IV-d1-p2-a1-q3+bon-sent-IV-d1-p2-a2-q1		page-multi		
bon-brev-p4-c3	5	apparatus:p243-8	p243-8	scripture	apparatus-explicit	Col. 1, 20	Col 1:20	A	verse		
bon-brev-p4-c3	5	apparatus:p243-8	p243-8	crossref	logical	III. Sent. d. 2. dub. 4.	bon-sent-III-d2-dubia		chunk		
bon-brev-p4-c3	5	apparatus:p243-9	p243-9	crossref	logical	III. Sent. d. 4. a. 1. q. 1.	bon-sent-III-d4-a1-q1		chunk		
bon-brev-p4-c3	5	apparatus:p244-1	p244-1	crossref	logical	III. Sent. d. 2. a. 3. q. 1.	bon-sent-III-d2-a3-q1		chunk		
bon-brev-p4-c4	5	apparatus:p244-3	p244-3	scripture	apparatus-explicit	Gal. 4, 4	Gal 4:4	A	verse		
bon-brev-p4-c4	5	apparatus:p244-3	p244-3	crossref	logical	III. Sent. d. 1. a. 2. q. 4.	bon-sent-III-d1-a2-q4		chunk		
bon-brev-p4-c4	5	apparatus:p244-5	p244-5	crossref	logical	IV. Sent. d. 1. p. I. q. 5.	bon-sent-IV-d1-p1-a1-q5		chunk		
bon-brev-p4-c4	5	apparatus:p244-7	p244-7	crossref	page	tom. II. pag. 330, nota 5	bon-sent-II-d13-a3-q2+bon-sent-II-d13-dubia		page-multi		
bon-brev-p4-c4	5	apparatus:p245-1	p245-1	scripture	apparatus-explicit	I. Cor. 15, 47	1Cor 15:47	A	verse		
bon-brev-p4-c4	5	apparatus:p245-2	p245-2	crossref	logical	I. Sent. d. 2. q. 4.	bon-sent-I-d2-a1-q4		chunk		
bon-brev-p4-c4	5	apparatus:p245-4	p245-4	scripture	apparatus-explicit	Psalm. 83, 8	Ps 83:8	A	verse		
bon-brev-p4-c4	5	apparatus:p245-4	p245-4	scripture	apparatus-explicit	Phil. 3, 14	Phil 3:14	A	verse		
bon-brev-p4-c5	5	apparatus:p245-7	p245-7	scripture	apparatus-explicit	Marc. 11, 9	Marc 11:9	A	verse		
bon-brev-p4-c5	5	apparatus:p245-7	p245-7	scripture	apparatus-explicit	Matth. 21, 9	Matth 21:9	A	verse		
bon-brev-p4-c5	5	apparatus:p245-7	p245-7	crossref	logical	III. Sent. d. 12. a. 2. q. 1	bon-sent-III-d12-a2-q1		chunk		
bon-brev-p4-c5	5	apparatus:p245-7	p245-7	crossref	relative	ibid. d. 13.	III:d13		distinctio		
bon-brev-p4-c5	5	apparatus:p245-7	p245-7	crossref	relative	ibid. d. 9. a. 1. q. 1.	bon-sent-III-d9-a1-q1		chunk		
bon-brev-p4-c5	5	apparatus:p246-1	p246-1	scripture	apparatus-explicit	Rom. 9, 5	Rom 9:5	A	verse		
bon-brev-p4-c5	5	apparatus:p246-2	p246-2	scripture	apparatus-explicit	Ioan. 1, 14	Ioan 1:14	A	verse		
bon-brev-p4-c5	5	apparatus:p246-4	p246-4	scripture	apparatus-explicit	I. Cor. 6, 15	1Cor 6:15	A	verse		
bon-brev-p4-c5	5	apparatus:p246-5	p246-5	scripture	apparatus-explicit	Col. 1, 18	Col 1:18	A	verse		
bon-brev-p4-c6	5	apparatus:p246-6	p246-6	scripture	apparatus-explicit	Col. 2, 3	Col 2:3	A	verse		
bon-brev-p4-c6	5	apparatus:p246-8	p246-8	scripture	apparatus-explicit	Hebr. 5, 8	Hebr 5:8	A	verse		
bon-brev-p4-c6	5	apparatus:p246-8	p246-8	crossref	work	Quaest. de scientia Christi	work:scientia-christi		work		
bon-brev-p4-c6	5	apparatus:p246-8	p246-8	crossref	logical	III. Sent. d. 14.	III:d14		distinctio		
bon-brev-p4-c6	5	apparatus:p246-9	p246-9	crossref	page	supra pag. 230, nota 5	bon-brev-p2-c11+bon-brev-p2-c12		page-multi		
bon-brev-p4-c6	5	apparatus:p247-2	p247-2	crossref	page	supra pag. 21, nota 10	tom5:p21		forward		
bon-brev-p4-c6	5	apparatus:p247-5	p247-5	crossref	logical	II. Sent. d. 8. p. I. a. 3. q. 2.	bon-sent-II-d8-p1-a3-q2		chunk		
bon-brev-p4-c6	5	apparatus:p247-5	p247-5	crossref	page	tom. III. pag. 342, nota 7	bon-sent-III-d15-dubia		chunk		
bon-brev-p4-c6	5	apparatus:p247-5	p247-5	crossref	page	pag. 738, nota 4	bon-sent-III-d34-p1-a1-q1		chunk		
bon-brev-p4-c7	5	apparatus:p247-8	p247-8	crossref	logical	III. Sent. d. 18.	III:d18		distinctio		
bon-brev-p4-c7	5	apparatus:p247-8	p247-8	crossref	chain-continuation	d. 17. a. 2. q. 1	bon-sent-III-d17-a2-q1		chunk		
bon-brev-p4-c7	5	apparatus:p248-2	p248-2	scripture	apparatus-explicit	I. Cor. 1, 26	1Cor 1:26	A	verse		
bon-brev-p4-c7	5	apparatus:p248-4	p248-4	scripture	apparatus-explicit	Rom. 3, 24	Rom 3:24	A	verse		
bon-brev-p4-c7	5	apparatus:p248-5	p248-5	scripture	apparatus-explicit	Isai. 26, 12	Isai 26:12	A	verse		
bon-brev-p4-c7	5	apparatus:p248-5	p248-5	scripture	apparatus-explicit	Ps. 15, 2	Ps 15:2	A	verse		
bon-brev-p4-c7	5	apparatus:p248-5	p248-5	crossref	logical	III. Sent. d. 20. q. 3.	bon-sent-III-d20-a1-q3		chunk		
bon-brev-p4-c7	5	apparatus:p248-5	p248-5	crossref	logical	IV. Sent. d. 15. p. I. q. 1.	bon-sent-IV-d15-p1-a1-q1		chunk		
bon-brev-p4-c8	5	apparatus:p248-7	p248-7	scripture	apparatus-explicit	Matth. 26, 39	Matth 26:39	A	verse		
bon-brev-p4-c8	5	apparatus:p248-7	p248-7	crossref	logical	III. Sent. d. 15	III:d15		distinctio		
bon-brev-p4-c8	5	apparatus:p248-8	p248-8	scripture	apparatus-explicit	I. Tim. 2, 5	1Tim 2:5	A	verse		
bon-brev-p4-c8	5	apparatus:p248-8	p248-8	crossref	logical	III. Sent. d. 19. a. 2. q. 2	bon-sent-III-d19-a2-q2		chunk		
bon-brev-p4-c8	5	apparatus:p249-1	p249-1	crossref	logical	III. Sent. d. 12. a. 2. q. 1.	bon-sent-III-d12-a2-q1		chunk		
bon-brev-p4-c8	5	apparatus:p249-1	p249-1	crossref	chain-continuation	d. 16. a. 1. q. 3.	bon-sent-III-d16-a1-q3		chunk		
bon-brev-p4-c8	5	apparatus:p249-2	p249-2	crossref	page	supra pag. 234, nota 4	bon-brev-p3-c4+bon-brev-p3-c5		page-multi		
bon-brev-p4-c8	5	apparatus:p249-3	p249-3	crossref	page	supra pag. 228, nota 7	bon-brev-p2-c10		chunk		
bon-brev-p4-c8	5	apparatus:p249-5	p249-5	scripture	apparatus-explicit	Matth. 26, 39	Matth 26:39	A	verse		
bon-brev-p4-c8	5	apparatus:p249-5	p249-5	scripture	anaphor->apparatus-explicit	ibid.	Matth 26:39	A	verse	yes	Matth. 26, 39
bon-brev-p4-c8	5	apparatus:p249-5	p249-5	scripture	apparatus-explicit	Luc. 22, 42	Luc 22:42	A	verse		
bon-brev-p4-c8	5	apparatus:p249-6	p249-6	crossref	logical	I. Sent. d. 48. a. 2. q. 2.	bon-sent-I-d48-a2-q2		chunk		
bon-brev-p4-c8	5	apparatus:p249-6	p249-6	crossref	logical	III. Sent. d. 17. a. 1. q. 3.	bon-sent-III-d17-a1-q3		chunk		
bon-brev-p4-c9	5	apparatus:p249-7	p249-7	scripture	apparatus-explicit	Isai. 53, 12	Isai 53:12	A	verse		
bon-brev-p4-c9	5	apparatus:p249-7	p249-7	scripture	apparatus-explicit	Marc. 15, 28	Marc 15:28	A	verse		
bon-brev-p4-c9	5	apparatus:p249-7	p249-7	scripture	apparatus-explicit	Luc. 22, 37	Luc 22:37	A	verse		
bon-brev-p4-c9	5	apparatus:p249-7	p249-7	crossref	logical	III. Sent. d. 16.	III:d16		distinctio		
bon-brev-p4-c9	5	apparatus:p249-7	p249-7	crossref	relative	ibid. d. 21.	III:d21		distinctio		
bon-brev-p4-c9	5	apparatus:p249-8	p249-8	crossref	logical	III. Sent. d. 20. q. 5.	bon-sent-III-d20-a1-q5		chunk		
bon-brev-p4-c9	5	apparatus:p250-1	p250-1	scripture	apparatus-explicit	I. Ioan. 3, 16	1Ioan 3:16	A	verse		
bon-brev-p4-c9	5	apparatus:p250-1	p250-1	scripture	apparatus-explicit	Rom. 8, 32	Rom 8:32	A	verse		
